"bad_num","mid_num","good_num","dis_num","cmmt_num","consume","ord_cnt","sale_amt","user_cnt","rtn_amt","rtn_cnt","offer_amt","offer_cnt","sale_nextmonth"
4,5,33,5,42,0,43,5736.21,43,430.06,6,0,0,2263.1
1,0,5,1,6,0,20,2263.1,20,0,0,0,0,9179.47
0,0,70,0,70,0,113,9179.47,113,0,0,707.12,97,702.87
0,0,28,0,28,21850.6,50,8965.62,50,186.88,3,165.6,45,6398.6
0,0,18,0,18,1609.98,34,6398.6,34,0,0,125.12,33,3084.09
0,0,5,1,5,85.95,18,3084.09,18,98.96,1,55.2,15,14875.17
0,1,12,1,13,0,69,14875.17,69,296.88,3,511.85,61,27379.43
0,3,78,3,81,0,127,27379.43,127,856.43,9,686.939999999999,112,12214.12
0,1,20,2,21,0,51,12214.12,51,377.44,4,184,50,11426.49
1,0,26,1,27,0,65,11426.49,65,0,0,276.19,56,15922.73
1,1,52,0,54,0,82,15922.73,82,568.01,6,253.92,69,11931
0,0,24,4,24,0,107,10249.09,107,165.92,4,0,0,13162.19
1,2,105,9,108,0,128,13162.19,128,107.79,3,0,0,17505.78
0,2,66,2,68,0,158,17505.78,158,412.39,9,0,0,16474.13
6,4,57,7,67,0,147,16474.13,147,137.95,3,0,0,15409.46
0,2,27,0,29,0,136,15409.46,136,207.84,4,0,0,7833.16
1,2,14,2,17,0,70,7833.16,70,134.65,3,0,0,16987.28
0,1,28,5,29,0,173,16987.28,173,177.68,4,0,0,17570.33
1,2,51,4,54,0,182,17570.33,182,217.06,5,0,0,15800.45
3,1,585,128,589,0,163,8616.48,162,0,0,463.52,15,20263.17
2,2,627,1,631,0,134,20263.17,131,55.18,2,1471.51,16,13807.46
0,2,115,3,117,0,150,13807.46,150,670.64,8,659.6,18,24936.78
5,2,157,1,164,0,183,24936.78,183,433.75,7,809.48,46,26538.84
2,4,539,5,545,0,178,26538.84,178,800.75,12,3125.86,70,5851.04
1,2,53,1,56,0,42,5851.04,42,488.91,7,40.48,3,1746.04
0,0,4,0,4,0,19,1746.04,19,159.29,2,0,0,14151.02
0,1,226,2,227,0,124,14151.02,124,159.29,2,294.3,33,8187.93
1,3,194,34,198,0,578,26895.73,578,268.75,15,399.160000000001,192,29409.87
6,1,313,58,320,0,524,29409.87,523,701.98,25,1343.72,185,35326.65
0,3,304,33,307,0,575,35326.65,574,557.78,14,187.5,97,47653.4400000001
11,11,521,73,543,636422.16,885,47653.4400000001,884,718.19,21,1099.58,549,39735.2499999999
39,10,455,85,504,414354.33,830,39735.2499999999,830,508.61,19,1669.31,631,26311.37
6,5,402,43,413,490547.65,557,26311.37,557,158.27,10,1283.16,473,22484.79
3,4,280,33,287,0,422,22484.79,422,205,9,154.87,48,29082.81
7,6,266,38,279,0,499,29082.81,499,600.89,17,0,0,24353.83
7,6,3587,97,3600,385497.5,2755,114985.57,2743,336.26,25,1281.5,711,131314.57
54,51,4627,110,4732,224430.77,2674,131314.57,2666,1270.32,53,2209.06999999999,975,131234.46
106,68,5553,141,5727,287284.69,2953,131234.46,2923,824.77,35,2700.23999999999,1004,139251.74
131,40,4652,159,4823,349912.88,3075,139251.74,3016,1279.39,63,5741.35999999999,1060,146472.08
88,87,4164,122,4339,148718.4,3566,146472.08,3540,1155.93,59,7618.53000000001,1193,108900.35
46,27,1211,83,1284,137186.35,2285,108900.35,2284,454.98,22,1951.8,764,142993.72
58,25,1486,122,1569,557956.77,3371,142993.72,3370,1201.15,51,1916.71,650,155972.14
68,64,4148,148,4280,69262.4,3673,155972.14,3667,1232.54,62,4194.47999999999,843,170738.56
41,61,1585,91,1687,4333441.22,3888,105954.38,3876,18.03,2,80051.6399999999,1540,121793.59
38,60,6136,126,6234,5603528.17,4370,121793.59,4352,503.25,20,89264.0600000001,2062,161374.920000001
72,83,3696,169,3851,5954739.3,6647,161374.920000001,6627,1199.28,18,125497.05,3158,145095.910000001
91,130,5793,260,6014,5646437.7,5457,145095.910000001,5436,233.57,14,131554.129999999,2544,105130.02
49,87,2407,213,2543,4607237.01,4528,105130.02,4515,208.96,3,130254.5,2193,94790.6500000003
54,105,1329,154,1488,3547238.37,4263,94790.6500000003,4245,54.44,4,126350.66,2089,85175.2200000002
63,45,1089,163,1197,3297015.65,3463,85175.2200000002,3454,65.12,3,95097.6299999999,1656,70269.6599999999
37,49,1153,135,1239,2911821.74,2343,70269.6599999999,2340,0,0,62960.28,1022,49635.3299999999
1,0,371,10,372,8501.35,604,42252.5,602,245.01,8,3492.95,248,83428.5599999999
3,12,313,22,328,1933543.54,782,83428.5599999999,781,214.48,5,11186.79,552,150273.599999999
4,11,345,20,360,2397018.86,1187,150273.599999999,1184,1326.59,24,15175.94,762,85110.0300000001
14,7,192,34,213,574310.58,451,85110.0300000001,451,1634.12,16,2348.62,102,40397.75
10,8,109,11,127,213975.05,283,40397.75,283,1418.56,13,2906.08999999999,139,11424.69
3,3,50,8,56,0,86,11424.69,86,260.1,3,975.56,48,8455.48
1,1,17,2,19,0,57,8455.48,57,303.51,5,0,0,13074.28
0,0,23,3,23,9290.24,102,13074.28,102,94.92,2,0,0,61744.5300000004
0,0,2,0,2,0,25,2278.83,25,36.42,1,211.19,19,64446.0199999999
1,0,1701,16,1702,5692.73,721,64446.0199999999,718,186.15,4,14548.93,585,52619.08
2,0,818,33,820,123591.52,526,52619.08,526,785.46,14,9382.52000000001,463,68544.7299999999
4,4,366,9,374,0,604,68544.7299999999,600,874.12,16,6402.33999999999,495,41530.17
7,4,149,8,160,0,321,41530.17,320,397.32,7,1429,248,19953.4
7,5,40,3,52,0,155,19953.4,155,303.5,5,765.529999999999,136,9963.48
1,3,202,1,206,0,114,9963.48,114,165.18,3,1527.11,95,9612.72999999999
4,0,24,0,28,0,260,9612.72999999999,260,179,7,1656.07,127,22503
5,2,5585,5,5592,381529.11,1158,52186.3,1157,2486.13,38,40881.05,878,54505.1599999999
8,6,6252,31,6266,776263.03,983,54505.1599999999,983,1668.15,36,26444.79,679,82823.8199999998
7,18,4162,13,4187,173234.01,1269,82823.8199999998,1269,2032.13,42,30129.96,591,35848.93
12,11,2791,15,2814,325205.92,525,35848.93,525,2474.32,51,8012.76,223,23287.67
3,5,2802,6,2810,91760.1,432,23287.67,432,1076.03,26,10703.31,269,2090.49
2,1,22,1,25,0,27,2090.49,27,32.74,1,0,0,13788.66
0,3,728,10,731,15542.96,377,13788.66,377,339.18,8,7825.34,260,35636.34
5,3,2111,123,2119,11274.99,598,35636.34,598,623.89,18,5397.38,449,22887.9
0,1,3,0,4,0,28,2934.61,28,29.06,1,2913.21,26,11395.1
0,0,55,1,55,0,110,11395.1,109,119.78,2,12771.93,100,36859.95
1,0,803,4,804,1578.35,323,36859.95,323,153.03,2,40346.05,282,49012.02
2,2,337,18,341,0,327,49012.02,327,1090.37,15,40813.39,321,50992.3600000001
3,2,393,13,398,0,310,50992.3600000001,309,737.96,7,43631.1,290,19629.67
1,1,78,2,80,0,115,19629.67,115,331.09,5,11560.18,103,5128.39
1,0,10,0,11,0,38,5128.39,38,69.16,1,2579.19,24,9273.84
0,1,14,2,15,0,41,9273.84,41,120.3,2,6603.06,27,2020.28
0,0,1,0,1,0,11,3149.38,11,377.45,2,104.12,6,19951.83
0,0,12,6,12,0,37,19951.83,37,1174.28,4,17.66,2,18448.56
0,0,6,0,6,0,27,18448.56,27,916.75,4,0,0,134312.05
2,1,1468,0,1471,0,640,134312.05,640,3792.46,14,188122.23,617,155817.2
0,0,2053,0,2053,0,733,155817.2,733,5010.14,13,207389.630000001,687,94409.6100000002
4,1,1179,0,1184,0,383,94409.6100000002,383,3117.39,8,90689.7899999999,330,94514.2400000003
2,0,1257,1,1259,0,512,94514.2400000003,512,183.2,1,128156.56,488,139422.86
0,1,2178,2,2179,0,834,139422.86,834,2862.11,10,159295.2,786,93841.4599999998
2,1,23,1,26,0,55,6335.4,55,393.63,7,330.88,54,19102.4
0,1,135,9,136,0,142,19102.4,142,353.53,6,2942.12,138,31470.29
6,1,1106,39,1113,0,276,31470.29,276,118.46,2,2301.61,270,27469.09
8,11,666,47,685,0,244,27469.09,244,1386.16,23,1842.63,243,11346.9
2,1,36,2,39,0,96,11346.9,96,572.41,10,406.84,86,995.28
0,0,3,0,3,0,7,995.28,7,193.13,3,0,0,0
0,0,3,0,3,0,0,0,0,0,0,0,0,10698.63
0,0,297,41,297,0,120,10698.63,120,194.19,5,1314.8,101,21601.88
1,2,219,0,222,88808.82,128,16618.42,128,76.52,2,601.34,34,28038.83
0,0,959,0,959,16071.75,508,28038.83,508,109.98,5,9972.43,374,168495.63
1,0,2165,0,2166,80443.19,1990,168495.63,1990,313.13,7,13594.6,1327,220039.91
14,9,1659,16,1682,288374.22,3102,220039.91,3102,1029.56,25,41447.45,2730,302064.199999999
6,10,809,6,825,120041.79,3415,302064.199999999,3414,461.34,13,22218.86,1428,34277.2199999999
25,6,119,6,150,26244.73,447,34277.2199999999,447,193.15,5,0,0,12419.87
8,6,14,2,28,0,151,12419.87,151,47.46,1,0,0,123474.87
0,1,1828,2,1829,11426.34,2204,123474.87,2204,43.41,1,23255.04,1944,123788.4
0,0,18,8,18,0,74,10938.88,74,0,0,11.04,6,13068.99
0,0,9,1,9,0,67,13068.99,67,61.8,1,62.54,10,11262.63
0,1,26,3,27,0,64,11262.63,64,109.63,1,22.08,6,10060.07
0,0,18,3,18,0,58,10060.07,58,61.8,1,25.76,7,13032.64
2,1,13,3,16,0,75,13032.64,75,432.63,4,0,0,3141.08
1,1,9,2,11,0,19,3141.08,19,71.74,1,0,0,12804.7
1,4,21,1,26,0,75,12804.7,75,0,0,0,0,13819.84
0,1,7,2,8,0,63,13819.84,63,0,0,22.07,1,6948.73
0,0,200,20,200,1060775.2,367,52405.88,367,68.06,1,618.01,70,18837.76
1,2,140,17,143,76200.94,114,18837.76,114,742.3,7,798.54,20,12274.43
3,5,33,2,41,0,83,12274.43,83,451.02,4,437.03,11,14340.95
3,3,59,5,65,0,104,14340.95,104,269.65,5,397.3,10,11384.05
1,3,37,2,41,0,70,11384.05,70,608.47,9,317.84,8,7085.03
0,1,21,3,22,0,39,7085.03,39,0,0,158.92,4,11247.81
1,2,23,1,26,0,57,11247.81,57,111.46,2,0,0,14697.83
2,0,15,0,17,0,71,14697.83,71,534.89,5,0,0,16680.14
1,0,17,6,18,0,109,8478.53,109,146.42,3,169.81,57,11334.18
4,3,10,2,17,0,105,11334.18,105,285.46,7,112.53,10,17384.59
1,5,27,0,33,0,162,17384.59,162,1116.13,17,423.03,109,24063.08
3,4,49,6,56,0,207,24063.08,207,986.65,15,799.250000000001,113,15748.38
4,5,33,3,42,0,118,15748.38,118,860.11,12,352.31,79,13249.82
3,0,23,4,26,0,99,13249.82,99,366.78,6,301.54,80,11880.34
5,2,15,2,22,0,107,11880.34,107,718.47,10,258.86,73,19052.1
3,1,33,4,37,0,159,19052.1,159,976.72,19,421.37,121,12172
1,1,1207,2,1209,0,781,196395.57,781,254.19,5,25861.98,710,127221.63
1,3,1386,20,1390,0,750,127221.63,750,408.33,6,49202.12,687,244374.71
2,6,6484,117,6492,0,2523,244374.71,2523,1212.16,20,69569.4100000001,2471,203692.02
29,14,2952,134,2995,0,1596,203692.02,1595,4094.49,68,23845.3000000001,1456,48805.4700000001
14,7,376,38,397,0,339,48805.4700000001,339,836.19,14,7691.92999999998,308,10865.36
5,1,38,3,44,0,86,10865.36,84,174.38,3,857.25,69,161409.77
3,1,1321,72,1325,0,1236,161409.77,1236,61.8,1,46301.31,1203,332180.249999999
0,3,6681,161,6684,0,3338,332180.249999999,3338,556.96,13,105419.81,3012,332957.26
0,2,380,11,382,137270.03,248,44843.51,248,3084.29,32,0,0,50343.28
0,0,165,2,165,477354.6,241,50343.28,241,2110.87,23,0,0,121262.82
0,2,1039,2,1041,566101.66,557,121262.82,556,5592.53,57,0,0,131881.43
10,4,1109,20,1123,548506.48,620,131881.43,619,5300.38,56,266.34,14,143702.59
8,3,1409,69,1420,367660.32,701,143702.59,701,8553.18,96,3623.59,112,51295.1299999999
4,0,521,29,525,139458.15,228,51295.1299999999,228,3491.88,31,75.78,3,79402.21
0,4,343,113,347,229876.35,349,79402.21,349,4357.16,41,334.03,19,126201.61
7,3,745,257,755,185590.09,601,126201.61,601,10735.04,107,2331.35,129,114026.78
1,6,152,7,159,30602.72,419,41885.6299999999,419,268.92,7,0,0,44067.6100000001
9,5,191,4,205,24361.91,412,44067.6100000001,412,559.18,12,0,0,40175.93
4,7,190,3,201,0,352,40175.93,352,580.87,11,0,0,36160.3
2,9,135,9,146,0,258,36160.3,258,555.85,11,453.25,27,25929.91
1,3,113,4,117,0,218,25929.91,217,716.99,11,181.36,11,24225.32
3,5,49,4,57,0,181,24225.32,181,484.86,7,0,0,21951.32
1,2,42,2,45,15311.95,227,21951.32,227,494.06,10,0,0,29086.7300000001
6,3,117,2,126,20568.91,321,29086.7300000001,321,630.92,13,0,0,17736.5
0,4,266,4,270,0,416,30983.89,416,181.35,4,6485.25999999999,329,99080.7
2,3,2664,41,2669,0,1270,99080.7,1270,650.04,12,46648.7600000001,1239,204944.09
11,9,4660,47,4680,0,2061,204944.09,2061,1899.74,28,74969.4,1749,202885.85
10,7,2929,32,2946,0,1904,202885.85,1903,2473.76,35,66002.06,1510,69469.28
15,9,844,8,868,0,654,69469.28,654,486.71,9,11253.46,251,6636.51
5,2,30,4,37,0,55,6636.51,55,163.34,3,572.08,10,16630.36
4,7,1655,1,1666,0,838,16630.36,838,305.39,10,10258.48,789,47677.0299999998
31,17,3804,41,3852,0,2029,47677.0299999998,2029,458.34,20,35562.05,1979,45478.9799999999
1,6,60,7,67,528135.47,427,25612.62,427,70.63,3,10953.57,418,25566.58
3,11,95,11,109,758942.58,374,25566.58,372,77.99,3,12439.9,374,59476.17
4,4,139,22,147,1767975.78,747,59476.17,746,317.85,8,32150.8500000001,740,47149.4399999999
10,9,197,20,216,1136687.3,635,47149.4399999999,634,105.95,3,27340.92,623,43612.48
4,8,220,10,232,1014333.9,602,43612.48,601,407.97,13,28336.0800000001,594,34202.17
5,8,167,17,180,604928.43,488,34202.17,488,29.06,1,20041.2100000001,485,55588.1899999999
9,7,137,7,153,780647.47,822,55588.1899999999,822,406.49,10,26555.89,816,63777.8300000001
11,12,225,13,248,899252.3,907,63777.8300000001,906,608.43,20,28017.24,895,51598.5800000001
0,0,0,0,0,0,1,1025.84,1,456.91,1,0,0,9774.35
0,0,0,0,0,0,7,9774.35,7,846.49,2,0,0,11099.18
0,0,1,0,1,0,9,11099.18,9,1329.15,3,220.74,3,15775.75
0,0,3,0,3,0,13,15775.75,13,1015.71,3,896.15,6,38902.73
1,0,4,0,5,0,25,38902.73,25,2792.94,4,304.93,3,11773.15
0,1,6,1,7,0,11,11773.15,11,462.79,1,0,0,19946.01
2,2,1,0,5,0,14,19946.01,14,1927.69,3,0,0,6588.65
0,0,1,0,1,0,5,6588.65,5,1393.16,2,0,0,9704.31
0,0,600,54,600,0,408,118711.73,408,403.56,3,2129.1,396,137211.98
2,0,1757,86,1759,0,461,137211.98,461,391.42,3,2010.08,457,244482.57
2,1,723,3,726,0,834,244482.57,834,402.46,3,4719.99000000001,823,121220.32
1,1,186,3,188,0,415,121220.32,415,1090.41,8,2516.3,400,99539.18
2,3,674,1,679,0,339,99539.18,339,779.17,7,1829.03,327,18317.95
2,2,15,2,19,0,62,18317.95,62,680.58,6,213.44,58,3746.52
1,0,5,0,6,0,12,3746.52,12,541.52,4,3.68,1,10352.49
0,0,7,1,7,0,37,10352.49,37,0,0,38.63,2,7105.5
17,11,896,45,924,1268137.52,1357,67494.5299999999,1357,654.44,28,7511.39,740,27202.8400000001
8,5,626,27,639,769645.91,510,27202.8400000001,510,376.62,14,3199.38,291,23181.4
2,5,318,12,325,195221.07,402,23181.4,400,178.05,7,3512.78,282,15761.5
5,6,235,16,246,150856.13,265,15761.5,265,72.11,3,2390.23,172,17331.78
5,3,216,6,224,0,220,17331.78,220,0,0,1268.89,136,7291.36
0,5,56,3,61,0,92,7291.36,92,31.27,1,444.06,42,5182.82
1,0,72,1,73,0,75,5182.82,75,86.46,2,267.12,26,8218.14
0,2,27,3,29,27029.37,144,8218.14,144,0,0,135.41,10,35964.2700000001
0,0,15,1,15,27506.08,82,13660.51,82,437.04,6,146.41,8,16720.94
1,3,20,5,24,0,96,16720.94,96,263.4,3,383.97,20,18480.37
0,2,25,2,27,101528.52,98,18480.37,98,609.44,6,433.89,19,22722.04
1,0,20,3,21,80.66,127,22722.04,127,715.05,8,687.22,40,25184.38
2,1,18,2,21,0,134,25184.38,134,810.05,10,273.33,16,25890.52
1,7,47,2,55,0,138,25890.52,138,1476.32,16,0,0,14895.35
0,2,39,0,41,0,93,14895.35,93,353.16,5,0,0,27623.84
3,2,169,6,174,240388.36,229,27623.84,229,545.56,11,1460.62,151,47192.9000000001
0,0,5,1,5,0,16,3359.97,16,94.91,1,0,0,5529.74
0,0,2,0,2,0,28,5529.74,28,0,0,9.2,3,5926.71
0,0,5,1,5,0,24,5926.71,24,0,0,21.85,1,8286.82
0,0,6,2,6,0,33,8286.82,33,891.01,5,147.53,8,5715.61
0,0,4,0,4,0,23,5715.61,23,538.58,3,123.62,6,4570.01
0,0,5,0,5,0,15,4570.01,15,179.16,2,0,0,2996.56
0,0,3,0,3,0,13,2996.56,13,110,1,0,0,4307.36
0,0,4,2,4,0,18,4307.36,18,179.53,1,0,0,2355.63
0,0,33084,1,33084,0,1345,53778.0200000003,1344,267.45,3,83357.7600000003,1308,136880.02
0,1,8843,1,8844,0,950,136880.02,950,726.92,9,27497.25,867,137746.83
4,2,4691,3,4697,0,789,137746.83,789,1577.24,19,13050.12,597,81271.2500000001
1,2,1918,2,1921,0,431,81271.2500000001,431,3356.06,35,6100.98000000001,319,25066.13
0,0,18,1,18,0,119,25066.13,119,958.5,9,550.73,61,16212.48
0,2,12,1,14,0,101,16212.48,101,578.75,6,2390.57,67,5523.42
1,1,8,1,10,0,27,5523.42,27,94.91,1,41.82,4,58063.52
0,1,1162,1,1163,0,417,58063.52,417,452.12,7,3835.96,310,43238.14
0,0,3,1,3,17515.28,35,2742.12,35,86.82,2,824.85,34,80978.17
0,0,2900,5,2900,2360.21,878,80978.17,878,265.98,4,27161.86,750,58372.1700000001
0,22,1540,6,1562,1358424.47,461,58372.1700000001,461,593.01,10,12331.01,423,97508.7099999998
4,8,1795,18,1807,1225275.74,707,97508.7099999998,707,3149.41,22,517725.499999999,630,46587.22
6,4,40,3,50,257849.66,152,46587.22,152,4899.05,13,1771.82,84,11383.32
1,2,25,3,28,0,52,11383.32,52,581.62,5,275.92,22,3719.29
1,0,30,2,31,0,19,3719.29,19,0,0,0,0,52981.62
1,2,2471,1,2474,0,1224,52981.62,1224,261.93,4,57977.9599999999,1181,5729.62
14,38,417,36,469,35798.73,1917,34438.9499999994,1914,21.92,3,0,0,21582.1299999999
25,39,481,40,545,13999.5,1134,21582.1299999999,1131,51.2,6,0,0,21421.0299999999
18,20,422,45,460,205383.54,752,21421.0299999999,749,116.98,2,44.16,12,29917.4099999998
9,22,347,19,378,0,712,29917.4099999998,712,272.58,8,7.36,2,32624.6699999997
8,10,262,27,280,0,798,32624.6699999997,798,218.06,9,0,0,13234.61
14,12,220,29,246,0,447,13234.61,445,7.32,1,0,0,25535.5799999998
18,31,447,30,496,212771.85,1359,25535.5799999998,1354,35.86,5,176.490000000001,317,30369.7599999997
17,59,492,61,568,239777.89,1517,30369.7599999997,1510,280.67,22,155.63,224,56932.430000001
36,63,1327,304,1426,0,2410,63289.5100000002,2408,84.99,8,604.070000000001,288,60543.8400000004
37,85,1743,289,1865,0,2343,60543.8400000004,2342,156.73,13,1697.36,638,74054.6700000008
45,57,1933,247,2035,0,2404,74054.6700000008,2401,322.27,19,553.24,303,89417.11
36,101,2329,387,2466,0,2822,89417.11,2814,395.82,20,3054.97999999999,838,78183.1800000001
26,73,1893,227,1992,0,2499,78183.1800000001,2486,231.02,12,2118.17,610,46419.5200000001
44,69,1164,160,1277,0,1424,46419.5200000001,1423,204.91,13,402.17,157,60531.4500000005
27,47,1425,119,1499,0,1983,60531.4500000005,1971,233.96,14,757.320000000001,306,87460.0300000001
48,64,1939,443,2051,0,2860,87460.0300000001,2853,117.73,7,1069.21,408,86472.7800000004
2,3,36,4,41,0,145,7958.15,145,47.46,1,55.2,5,7335.45
0,2,28,1,30,0,96,7335.45,96,61.8,1,327.34,13,15018.13
0,3,46,3,49,1920.45,148,15018.13,148,112.56,4,0,0,24645.4
1,2,63,4,66,5494.06,229,24645.4,229,571.32,10,0,0,12285
2,5,53,7,60,5152.81,146,12285,145,245.01,8,0,0,14381.31
2,4,94,29,100,11239.83,196,14381.31,196,275.19,6,0,0,25098.5699999999
2,2,92,13,96,5116.9,344,25098.5699999999,344,384.82,9,0,0,26557.2
1,8,94,9,103,0,339,26557.2,339,201.23,7,18.4,3,11095.5
0,0,297,11,297,213979.34,485,57768.0300000001,485,357.21,6,48282.0200000001,465,86910.59
3,2,535,27,540,1594920.51,720,86910.59,720,828.37,11,74916.54,710,103236.98
6,5,468,56,479,2645971.64,851,103236.98,851,492.91,9,97586.7599999995,829,194400.83
10,20,1739,129,1769,4133474.15,1402,194400.83,1402,2098.71,32,153215.769999999,1373,262195.779999999
12,13,1180,37,1205,3713053.86,1566,262195.779999999,1565,2879.26,38,157908.819999999,1551,132157.73
14,23,418,19,455,2169203.06,848,132157.73,848,774.19,12,90542.3700000001,843,43818.69
3,6,244,32,253,0,384,43818.69,383,94.54,2,30822.89,378,70591.0100000001
6,12,679,35,697,103488.77,874,70591.0100000001,874,311.23,7,31640.4600000001,857,41438.5
40,47,660,71,747,253875.48,3309,57203.8199999998,3302,45.43,9,40684.88,3104,48297.7200000001
51,28,1117,62,1196,310192.34,2989,48297.7200000001,2974,65.26,8,28888.24,2871,70852.3400000004
38,68,1078,163,1184,491153.94,3806,70852.3400000004,3784,174.93,19,46783.3999999997,3585,137163.26
74,94,1821,291,1989,515397.31,6740,137163.26,6707,510.26,24,72315.5099999999,6373,74668.8899999999
62,86,1457,194,1605,0,3804,74668.8899999999,3784,203.32,15,45361.55,3533,31206.0900000001
38,61,814,111,913,0,2008,31206.0900000001,2002,157.97,12,21168.9,1485,44886.5499999998
35,64,925,114,1024,0,3399,44886.5499999998,3388,65.29,11,29580.0200000001,1975,78157.8599999993
38,68,1460,204,1566,18814.35,5492,78157.8599999993,5470,174.12,29,47417.8399999999,3348,67399.3699999994
0,1,9,1,10,0,78,4165.14,78,0,0,152.34,20,10130.96
1,0,59,1,60,0,171,10130.96,171,0,0,296.2,48,40559.1000000001
2,1,420,11,423,0,632,40559.1000000001,632,98.59,2,642.84,143,67603.4000000001
5,9,531,28,545,0,980,67603.4000000001,980,194.24,6,1514.32,333,21749.64
7,12,244,7,263,0,343,21749.64,341,115.87,4,654.2,119,12146.33
1,4,54,5,59,0,211,12146.33,210,68.79,2,293.66,55,33913.59
6,7,336,26,349,0,680,33913.59,680,57.76,3,1684.05,333,84597.4300000002
10,7,1396,27,1413,0,1686,84597.4300000002,1684,249.05,11,3019.66,650,91964.85
47,29,285,52,361,0,2665,65984.0099999998,2649,62.17,5,0,0,76537.5099999996
92,75,474,83,641,0,3171,76537.5099999996,3154,32.36,3,0,0,107929.62
133,128,789,126,1050,0,4669,107929.62,4647,133.52,13,0,0,174323.090000002
210,169,1169,202,1548,0,8580,174323.090000002,8516,474.51,35,0,0,76208.1100000003
143,119,2540,439,2802,0,3736,76208.1100000003,3709,170.67,15,0,0,25916.1400000001
45,43,573,77,661,0,1191,25916.1400000001,1188,24.28,3,0,0,28488.0700000001
48,42,504,44,594,0,1416,28488.0700000001,1412,50.73,5,0,0,30665.9999999999
58,51,427,50,536,0,2266,30665.9999999999,2259,59.09,7,21.5,301,19959.71
6,6,9171,65,9183,1181.55,1608,56206.75,1606,326.3,12,42978.23,1047,115703.87
21,12,25591,229,25624,65069.14,3375,115703.87,3366,560.98,18,99153.4899999998,2308,161459.96
24,34,23747,136,23805,26349.17,3615,161459.96,3612,1516.4,62,65656.5199999999,2094,170958.6
19,70,8820,90,8909,272690.2,3251,170958.6,3245,1456.79,50,47809.28,1651,233281.46
21,54,35862,95,35937,113727.62,8224,233281.46,8220,1199.27,46,364870.56,4861,222532.290000001
46,78,22065,100,22189,0,5294,222532.290000001,5271,2255.02,77,112630.98,2088,63496.5599999999
26,60,1355,56,1441,0,1628,63496.5599999999,1627,466.82,17,36168.36,729,184017.65
26,58,31130,40,31214,0,6786,184017.65,6784,1387.8,42,249671.84,4525,200728.52
1,2,470,6,473,0,523,58236.87,523,930.09,17,5543.55,457,96357.9900000003
0,3,656,4,659,0,784,96357.9900000003,784,1845.2,31,8568.84,654,133862.38
2,3,1253,6,1258,0,1151,133862.38,1151,1373.2,28,13411.24,995,122570.63
1,2,564,10,567,10678.73,999,122570.63,998,1191.15,22,14896.5,891,101325.08
1,7,1043,11,1051,67.91,870,101325.08,870,1076.02,20,13131.42,785,42737.69
0,6,155,4,161,0,283,42737.69,282,1208.16,14,2426.34,257,137722.91
2,2,504,5,508,8058.15,1004,137722.91,1004,1394.27,14,13935.64,930,272932.87
2,2,1948,10,1952,82.55,2014,272932.87,2014,2184.69,21,33704.68,1933,217616.98
1,1,26,1,28,98291.54,150,11627.1,150,0,0,931.960000000001,80,23138.54
2,0,178,7,180,84997.23,276,23138.54,276,153.41,3,3571.89,173,19963.82
4,3,156,16,163,149350.47,238,19963.82,238,109.62,2,4061.99,170,27431.92
2,5,138,17,145,107929.88,351,27431.92,350,236.91,5,4127.29,244,9142.59
3,2,40,2,45,35880.44,89,9142.59,88,178.78,4,393.57,22,8545.45000000001
0,1,18,2,19,0,73,8545.45000000001,73,197.55,3,136.11,8,9359.89000000001
1,0,18,3,19,44813.53,78,9359.89000000001,78,124.34,2,0,0,9516.77
1,4,122,13,127,62237.6,95,9516.77,95,321.16,6,44.16,5,4914.49
0,5,323,0,328,0,733,55633.8599999999,732,57.38,2,97.5199999999999,102,79263.9399999999
2,1,683,3,686,0,976,79263.9399999999,974,268.55,8,88.2999999999999,80,123818.7
3,15,827,17,845,0,1506,123818.7,1505,414.6,10,290.72,145,119090.97
11,10,814,27,835,0,1401,119090.97,1400,112.94,3,0,0,109548.02
